仓位ID,交易对,方向,数量,开仓价格,开仓时间,平仓价格,平仓时间,状态,PnL,交易次数,原始开仓时间戳,原始平仓时间戳
ETH/USDT:USDT_1753763599363_reverse,ETH/USDT:USDT,空头,0.29199999999999804,3785.964298176051,2025-07-29 12:33:19,3800.5,2025-07-29 13:37:18,已平仓,-69.33835720999824,6,1753763599363,1753767438789
ETH/USDT:USDT_1753767438789_reverse,ETH/USDT:USDT,多头,1.7763568394002505e-15,3837.7999999999997,2025-07-29 13:37:18,3826.0,2025-07-31 21:03:14,已平仓,74.96476539000113,7,1753767438789,1753966994680
ETH/USDT:USDT_1753966994680_reverse,ETH/USDT:USDT,空头,2.822999999999998,3826.0,2025-07-31 21:03:14,3803.28,2025-08-01 00:33:07,已平仓,53.36983127999939,2,1753966994680,1753979587147
ETH/USDT:USDT_1753979587147_reverse,ETH/USDT:USDT,多头,1.7763568394002505e-15,3803.28,2025-08-01 00:33:07,3608.21,2025-08-01 16:31:39,已平仓,-9.956168730000346,2,1753979587147,1754037099307
ETH/USDT:USDT_1754037099307_reverse,ETH/USDT:USDT,空头,2.5429999999999984,3608.21,2025-08-01 16:31:39,3630.65,2025-08-01 17:02:05,已平仓,-66.2691304800001,2,1754037099307,1754038925115
ETH/USDT:USDT_1754038925115_reverse,ETH/USDT:USDT,多头,8.881784197001252e-16,3637.3966598360653,2025-08-01 17:02:05,3588.26,2025-08-01 21:49:19,持仓中,-236.29212347999777,12,1754038925115,1754056159026
CRV/USDT:USDT_1752918271002,CRV/USDT:USDT,空头,2174.2999999999997,0.9450000000000001,2025-07-19 17:44:31,0.96,2025-07-19 19:33:14,已平仓,-113.76365848999929,15,1752918271002,1752924794019
CRV/USDT:USDT_1752924794019_reverse,CRV/USDT:USDT,多头,4.547473508864641e-13,0.96,2025-07-19 19:33:14,0.948,2025-07-19 19:52:13,已平仓,-1.6613333900000056,2,1752924794019,1752925933881
CRV/USDT:USDT_1752925933881_reverse,CRV/USDT:USDT,空头,6565.4,0.9480000000000001,2025-07-19 19:52:13,0.922,2025-07-19 22:34:41,已平仓,164.56175100000016,4,1752925933881,1752935681734
CRV/USDT:USDT_1753146480733,CRV/USDT:USDT,空头,9.094947017729282e-13,0.9420000000000001,2025-07-22 09:08:00,1.082,2025-07-25 18:05:37,已平仓,-103.34299903999973,27,1753146480733,1753437937435
CRV/USDT:USDT_1753437937435_reverse,CRV/USDT:USDT,多头,2019.1999999999991,1.0819999999999999,2025-07-25 18:05:37,1.038,2025-07-25 22:39:43,已平仓,-92.84162398999959,7,1753437937435,1753454383081
CRV/USDT:USDT_1753454383081_reverse,CRV/USDT:USDT,空头,9.094947017729282e-13,1.038,2025-07-25 22:39:43,,,持仓中,0,1,1753454383081,
SUSHI/USDT:USDT_1752896770372,SUSHI/USDT:USDT,多头,433.0,0.9366442091754894,2025-07-19 11:46:10,1.0175,2025-07-19 13:36:17,已平仓,250.0947620599997,19,1752896770372,1752903377018
SUSHI/USDT:USDT_1752907522407,SUSHI/USDT:USDT,多头,37.0,1.0543,2025-07-19 14:45:22,1.003,2025-07-19 17:39:14,已平仓,-172.15749233999983,25,1752907522407,1752917954019
SUSHI/USDT:USDT_1752918092341,SUSHI/USDT:USDT,多头,348.0,0.9279,2025-07-19 17:41:32,0.9224,2025-07-19 17:42:54,已平仓,-8.91944833999994,17,1752918092341,1752918174078
SUSHI/USDT:USDT_1752918183438,SUSHI/USDT:USDT,空头,160.0,0.9249,2025-07-19 17:43:03,0.922,2025-07-19 19:24:11,已平仓,6.817819690000105,35,1752918183438,1752924251874
SUSHI/USDT:USDT_1752982722917,SUSHI/USDT:USDT,多头,24.0,1.047,2025-07-20 11:38:42,1.0128,2025-07-20 14:02:28,已平仓,-81.26802322000007,26,1752982722917,1752991348041
SUSHI/USDT:USDT_1753106065964,SUSHI/USDT:USDT,多头,154.0,1.089,2025-07-21 21:54:25,1.056,2025-07-21 23:13:20,已平仓,-92.86948632999986,31,1753106065964,1753110800952
SUSHI/USDT:USDT_1753110875181,SUSHI/USDT:USDT,空头,393.0,1.0565012589928058,2025-07-21 23:14:35,1.0744,2025-07-21 23:54:26,已平仓,-51.61934117000002,31,1753110875181,1753113266878
1INCH/USDT:USDT_1753967615953,1INCH/USDT:USDT,空头,987.0,0.2642032977461448,2025-07-31 21:13:35,0.2642,2025-07-31 21:19:34,已平仓,-2.980570609998712,36,1753967615953,1753967974852
HBAR/USDT:USDT_1753595964902,HBAR/USDT:USDT,多头,323.0,0.3017500000000001,2025-07-27 13:59:24,0.2893,2025-07-27 15:37:25,已平仓,-67.83068286000038,11,1753595964902,1753601845335
ENS/USDT:USDT_1753157184210,ENS/USDT:USDT,多头,20.399999999999984,27.113,2025-07-22 12:06:24,26.833,2025-07-22 12:24:53,已平仓,-79.06414657999996,23,1753157184210,1753158293590
ENS/USDT:USDT_1753158293590_reverse,ENS/USDT:USDT,空头,16.79999999999998,26.58,2025-07-22 12:24:53,26.713,2025-07-22 13:17:54,已平仓,-32.62767789000034,50,1753158293590,1753161474184
ENS/USDT:USDT_1753161474184_reverse,ENS/USDT:USDT,多头,1.616484723854228e-13,31.489038277511963,2025-07-22 13:17:54,30.821,2025-07-27 15:08:22,持仓中,-297.83343448999943,104,1753161474184,1753600102008
LDO/USDT:USDT_1753004417448,LDO/USDT:USDT,多头,19.0,1.1890999999999998,2025-07-20 17:40:17,1.1947,2025-07-20 17:41:14,已平仓,11.751925420000655,32,1753004417448,1753004474251
LDO/USDT:USDT_1753004641004,LDO/USDT:USDT,多头,349.0,1.1959019316493316,2025-07-20 17:44:01,1.2136,2025-07-20 17:51:01,已平仓,33.85286860999958,18,1753004641004,1753005061318
LDO/USDT:USDT_1753005535887,LDO/USDT:USDT,多头,6.0,1.202761329305136,2025-07-20 17:58:55,1.1747,2025-07-20 22:11:30,已平仓,-104.74421298000001,18,1753005535887,1753020690027
INJ/USDT:USDT_1753687163682,INJ/USDT:USDT,多头,46.59999999999995,16.028366591080875,2025-07-28 15:19:23,15.911,2025-07-28 19:34:20,已平仓,-34.28748892999949,30,1753687163682,1753702460899
INJ/USDT:USDT_1753702460899_reverse,INJ/USDT:USDT,空头,4.973799150320701e-14,15.911,2025-07-28 19:34:20,16.023,2025-07-28 19:41:13,已平仓,-0.37953895000000554,2,1753702460899,1753702873250
INJ/USDT:USDT_1753702873250_reverse,INJ/USDT:USDT,多头,5.299999999999934,16.023,2025-07-28 19:41:13,15.895,2025-07-28 20:22:06,已平仓,-30.792109010000022,28,1753702873250,1753705326425
INJ/USDT:USDT_1753705326425_reverse,INJ/USDT:USDT,空头,6.572520305780927e-14,15.895,2025-07-28 20:22:06,14.245,2025-07-31 11:30:37,已平仓,-0.04497074999989155,2,1753705326425,1753932637539
INJ/USDT:USDT_1753932637539_reverse,INJ/USDT:USDT,多头,69.39999999999988,14.246893561592854,2025-07-31 11:30:37,14.226,2025-07-31 21:02:51,已平仓,-8.359072779999767,34,1753932637539,1753966971263
INJ/USDT:USDT_1753966971263_reverse,INJ/USDT:USDT,空头,1.2789769243681803e-13,14.226,2025-07-31 21:02:51,,,持仓中,0,1,1753966971263,
PENDLE/USDT:USDT_1753437639332,PENDLE/USDT:USDT,多头,13.0,4.588722222222222,2025-07-25 18:00:39,4.4454,2025-07-25 22:38:02,已平仓,-134.21736128999945,28,1753437639332,1753454282186
PENDLE/USDT:USDT_1753456425275,PENDLE/USDT:USDT,空头,34.0,4.4138,2025-07-25 23:13:45,4.454,2025-07-26 01:02:53,已平仓,-28.206888529999784,20,1753456425275,1753462973906
SEI/USDT:USDT_1753001049657,SEI/USDT:USDT,多头,2343.0,0.3585,2025-07-20 16:44:09,0.3664,2025-07-21 00:06:51,已平仓,169.6590761300003,14,1753001049657,1753027611456
SEI/USDT:USDT_1753159622637,SEI/USDT:USDT,空头,1432.0,0.342,2025-07-22 12:47:02,0.3396,2025-07-22 13:17:50,已平仓,37.284204750000235,11,1753159622637,1753161470237
SEI/USDT:USDT_1753161499614,SEI/USDT:USDT,多头,307.0,0.33979999999999994,2025-07-22 13:18:19,0.3362,2025-07-22 13:45:41,已平仓,-81.95781364999867,23,1753161499614,1753163141464
SEI/USDT:USDT_1753164024938,SEI/USDT:USDT,多头,4796.0,0.3378332170880558,2025-07-22 14:00:24,0.3359,2025-07-22 17:18:53,已平仓,-48.65866600000065,20,1753164024938,1753175933993
SEI/USDT:USDT_1753797399622,SEI/USDT:USDT,空头,4606.0,0.3259,2025-07-29 21:56:39,0.3236,2025-07-29 22:04:11,已平仓,58.75966857000072,15,1753797399622,1753797851042
BSV/USDT:USDT_1752913903486,BSV/USDT:USDT,多头,1.0658141036401503e-14,31.82,2025-07-19 16:31:43,31.06,2025-07-19 17:42:00,持仓中,-57.7527681800001,13,1752913903486,1752918120789
1000BONK/USDT:USDT_1753002065938,1000BONK/USDT:USDT,多头,867.0,0.034887,2025-07-20 17:01:05,0.033671,2025-07-20 18:09:21,已平仓,-139.13757836000016,16,1753002065938,1753006161480
ONDO/USDT:USDT_1753711265158,ONDO/USDT:USDT,空头,9.094947017729282e-13,0.961737882935161,2025-07-28 22:01:05,0.9635,2025-08-01 00:33:07,持仓中,64.28102194999971,19,1753711265158,1753979587146
JUP/USDT:USDT_1753755508758,JUP/USDT:USDT,空头,123.0,0.5378,2025-07-29 10:18:28,0.5523,2025-07-29 12:15:02,已平仓,-97.41669874000043,13,1753755508758,1753762502110
ENA/USDT:USDT_1753105531333,ENA/USDT:USDT,多头,103.0,0.5209,2025-07-21 21:45:31,0.5207,2025-07-21 21:45:36,已平仓,-0.07424239999999774,2,1753105531333,1753105536408
ENA/USDT:USDT_1753504767466,ENA/USDT:USDT,多头,5787.0,0.5904271829190567,2025-07-26 12:39:27,0.5702,2025-07-26 19:30:59,已平仓,-130.5389725399997,7,1753504767466,1753529459515
ENA/USDT:USDT_1753529470781,ENA/USDT:USDT,空头,4880.0,0.5715,2025-07-26 19:31:10,0.5785,2025-07-26 21:14:23,已平仓,-36.96600000000003,3,1753529470781,1753535663976
ENA/USDT:USDT_1753535831184,ENA/USDT:USDT,多头,1004.0,0.5774,2025-07-26 21:17:11,0.5664,2025-07-26 22:28:44,已平仓,-87.09857566000008,22,1753535831184,1753540124025
ENA/USDT:USDT_1753542775753,ENA/USDT:USDT,空头,3195.0,0.5581,2025-07-26 23:12:55,0.5741,2025-07-27 01:35:59,已平仓,-52.92868950000005,3,1753542775753,1753551359304
ENA/USDT:USDT_1753845684870,ENA/USDT:USDT,多头,3871.0,0.5852086799276672,2025-07-30 11:21:24,0.5598,2025-07-30 19:27:03,已平仓,-100.45362028999999,7,1753845684870,1753874823021
ENA/USDT:USDT_1754015162902,ENA/USDT:USDT,多头,2897.0,0.6113,2025-08-01 10:26:02,0.5856,2025-08-01 12:12:18,已平仓,-76.18660964999984,4,1754015162902,1754021538768
REI/USDT:USDT_1753524041255,REI/USDT:USDT,空头,10184.0,0.02636,2025-07-26 18:00:41,0.02734,2025-07-26 18:25:58,已平仓,-61.25014528999992,13,1753524041255,1753525558020
REI/USDT:USDT_1753532957031,REI/USDT:USDT,多头,1186.0,0.030123675172764534,2025-07-26 20:29:17,0.02943,2025-07-26 20:55:53,已平仓,-48.2279769700001,20,1753532957031,1753534553775
REI/USDT:USDT_1753534566529,REI/USDT:USDT,空头,5093.0,0.029281114410390146,2025-07-26 20:56:06,0.02749,2025-07-26 21:28:13,已平仓,137.37403819999986,14,1753534566529,1753536493831
DIA/USDT:USDT_1753104116116,DIA/USDT:USDT,多头,911.0,0.9895000000000002,2025-07-21 21:21:56,1.0635,2025-07-21 21:34:35,已平仓,126.71114685999962,11,1753104116116,1753104875027
DIA/USDT:USDT_1753105028173,DIA/USDT:USDT,多头,119.0,1.0909,2025-07-21 21:37:08,1.0087,2025-07-21 22:50:33,已平仓,-166.35034943000016,14,1753105028173,1753109433216
DIA/USDT:USDT_1753147587631,DIA/USDT:USDT,空头,10.0,1.1289966307277628,2025-07-22 09:26:27,1.1802,2025-07-22 10:07:40,已平仓,-77.08132307999992,16,1753147587631,1753150060885
DIA/USDT:USDT_1753150089235,DIA/USDT:USDT,多头,6.0,1.1864,2025-07-22 10:08:09,1.1119,2025-07-22 10:51:05,已平仓,-160.1110446499996,30,1753150089235,1753152665739
EIGEN/USDT:USDT_1753679944955,EIGEN/USDT:USDT,多头,4.547473508864641e-13,1.4757794335956962,2025-07-28 13:19:04,1.4495,2025-07-28 14:18:57,已平仓,-109.10684527000112,13,1753679944955,1753683537129
EIGEN/USDT:USDT_1753683537129_reverse,EIGEN/USDT:USDT,空头,14.19999999999995,1.4474564565442796,2025-07-28 14:18:57,1.4371,2025-07-28 15:28:04,已平仓,33.53818475999859,57,1753683537129,1753687684989
EIGEN/USDT:USDT_1753687684989_reverse,EIGEN/USDT:USDT,多头,4.973799150320701e-14,1.4371,2025-07-28 15:28:04,,,持仓中,0,1,1753687684989,
MOODENG/USDT:USDT_1753088634739,MOODENG/USDT:USDT,多头,178.0,0.20459,2025-07-21 17:03:54,0.2148,2025-07-21 19:44:13,已平仓,212.48289489000007,31,1753088634739,1753098253071
MOODENG/USDT:USDT_1753186986710,MOODENG/USDT:USDT,多头,390.0,0.22470242798353907,2025-07-22 20:23:06,0.21548,2025-07-22 22:54:45,已平仓,-168.54504027999963,24,1753186986710,1753196085021
MOODENG/USDT:USDT_1753236056402,MOODENG/USDT:USDT,多头,17297.0,0.2254392865814881,2025-07-23 10:00:56,0.245,2025-07-23 12:52:02,已平仓,334.52224150000035,6,1753236056402,1753246322567
MOODENG/USDT:USDT_1753270159593,MOODENG/USDT:USDT,多头,1632.0,0.2367516532182398,2025-07-23 19:29:19,0.22041,2025-07-23 21:42:18,已平仓,-175.98831165999974,13,1753270159593,1753278138444
MOODENG/USDT:USDT_1753278273227,MOODENG/USDT:USDT,多头,1183.0,0.22011999999999998,2025-07-23 21:44:33,0.21998,2025-07-23 21:57:51,已平仓,-1.9066646299998853,25,1753278273227,1753279071907
MOODENG/USDT:USDT_1753669302400,MOODENG/USDT:USDT,多头,1768.0,0.20693,2025-07-28 10:21:42,0.21021,2025-07-28 10:40:32,已平仓,63.42074350999995,26,1753669302400,1753670432160
MOODENG/USDT:USDT_1753675595124,MOODENG/USDT:USDT,多头,1220.0,0.20878623736213234,2025-07-28 12:06:35,0.20847,2025-07-28 13:18:25,已平仓,-11.73528855999966,48,1753675595124,1753679905300
ACT/USDT:USDT_1753080878521,ACT/USDT:USDT,多头,1224.0,0.05125999999999999,2025-07-21 14:54:38,0.05001,2025-07-21 15:19:35,已平仓,-78.49482743999958,18,1753080878521,1753082375116
USUAL/USDT:USDT_1753110057759,USUAL/USDT:USDT,多头,17073.0,0.102,2025-07-21 23:00:57,0.0974,2025-07-22 00:13:08,已平仓,-131.0417350899998,17,1753110057759,1753114388210
USUAL/USDT:USDT_1753160054533,USUAL/USDT:USDT,空头,23371.0,0.092,2025-07-22 12:54:14,0.0921,2025-07-22 14:00:12,已平仓,-4.488400540000067,4,1753160054533,1753164012083
TRUMP/USDT:USDT_1752903542747,TRUMP/USDT:USDT,多头,1.7763568394002505e-13,10.318,2025-07-19 13:39:02,10.548,2025-07-21 09:45:14,已平仓,-226.1969448999977,27,1752903542747,1753062314091
TRUMP/USDT:USDT_1753062314091_reverse,TRUMP/USDT:USDT,空头,71.70999999999987,10.547999999999998,2025-07-21 09:45:14,10.755,2025-07-21 10:59:46,已平仓,-128.10097206000117,27,1753062314091,1753066786057
TRUMP/USDT:USDT_1753066786057_reverse,TRUMP/USDT:USDT,多头,1.2789769243681803e-13,10.755,2025-07-21 10:59:46,,,持仓中,0,1,1753066786057,
VINE/USDT:USDT_1753590854171,VINE/USDT:USDT,空头,607.0,0.07169000000000002,2025-07-27 12:34:14,0.07215,2025-07-27 13:49:52,已平仓,-35.97562870999872,32,1753590854171,1753595392837
VINE/USDT:USDT_1753596160298,VINE/USDT:USDT,空头,1082.0,0.07106482813075748,2025-07-27 14:02:40,0.07081,2025-07-27 14:50:36,已平仓,12.241889619999691,31,1753596160298,1753599036194
VINE/USDT:USDT_1753603148466,VINE/USDT:USDT,多头,2206.0,0.06993158909826735,2025-07-27 15:59:08,0.07188,2025-07-27 16:53:01,已平仓,121.20009912000015,23,1753603148466,1753606381652
VINE/USDT:USDT_1753606823036,VINE/USDT:USDT,多头,530.0,0.07225999999999999,2025-07-27 17:00:23,0.07393,2025-07-27 17:09:21,已平仓,72.63738408000039,23,1753606823036,1753607361176
VINE/USDT:USDT_1753607812990,VINE/USDT:USDT,多头,7137.0,0.07685,2025-07-27 17:16:52,0.07893,2025-07-27 18:00:27,已平仓,99.75447770999985,19,1753607812990,1753610427606
VINE/USDT:USDT_1753611641677,VINE/USDT:USDT,多头,2301.0,0.08178848578176363,2025-07-27 18:20:41,0.07931,2025-07-27 18:38:02,已平仓,-114.12773024999986,32,1753611641677,1753612682070
VINE/USDT:USDT_1753613628574,VINE/USDT:USDT,多头,30702.0,0.08162,2025-07-27 18:53:48,0.07816,2025-07-27 20:14:17,已平仓,-108.07351949000014,7,1753613628574,1753618457765
VINE/USDT:USDT_1753618469723,VINE/USDT:USDT,空头,9393.0,0.07866517636289666,2025-07-27 20:14:29,0.08053,2025-07-27 20:31:29,已平仓,-94.18011109000008,12,1753618469723,1753619489401
VINE/USDT:USDT_1753619552681,VINE/USDT:USDT,多头,35326.0,0.08184,2025-07-27 20:32:32,0.088,2025-07-27 22:43:52,已平仓,215.25743096999997,4,1753619552681,1753627432034
VINE/USDT:USDT_1753632849214,VINE/USDT:USDT,多头,2211.0,0.08985,2025-07-28 00:14:09,0.09339,2025-07-28 00:28:04,已平仓,44.821214569999995,17,1753632849214,1753633684834
VINE/USDT:USDT_1753634096271,VINE/USDT:USDT,多头,4372.0,0.09352999999999999,2025-07-28 00:34:56,0.09761,2025-07-28 00:38:54,已平仓,72.77004127000022,17,1753634096271,1753634334351
VINE/USDT:USDT_1753634390362,VINE/USDT:USDT,空头,1302.0,0.09886,2025-07-28 00:39:50,0.09778,2025-07-28 00:42:01,已平仓,24.138870480000094,13,1753634390362,1753634521515
VINE/USDT:USDT_1753634710577,VINE/USDT:USDT,空头,4601.0,0.09886,2025-07-28 00:45:10,0.09742,2025-07-28 00:45:49,已平仓,26.660778820000026,10,1753634710577,1753634749487
VINE/USDT:USDT_1753634861953,VINE/USDT:USDT,多头,6668.0,0.10155252335405113,2025-07-28 00:47:41,0.10655,2025-07-28 01:39:24,已平仓,132.45485057000036,16,1753634861953,1753637964885
VINE/USDT:USDT_1753695829653,VINE/USDT:USDT,多头,565.0,0.17036,2025-07-28 17:43:49,0.16804,2025-07-28 17:59:30,已平仓,-29.539706650000152,24,1753695829653,1753696770555
VINE/USDT:USDT_1753698594149,VINE/USDT:USDT,空头,1434.0,0.1546127412164314,2025-07-28 18:29:54,0.14763,2025-07-28 19:05:36,已平仓,95.72743536000041,20,1753698594149,1753700736421
VINE/USDT:USDT_1753710188925,VINE/USDT:USDT,空头,1309.0,0.13786,2025-07-28 21:43:08,0.13696,2025-07-28 21:44:02,已平仓,10.090024040000163,10,1753710188925,1753710242587
VINE/USDT:USDT_1753710514124,VINE/USDT:USDT,空头,4711.0,0.1359,2025-07-28 21:48:34,0.13326,2025-07-28 21:53:19,已平仓,52.72359594999985,11,1753710514124,1753710799429
VINE/USDT:USDT_1753793526930,VINE/USDT:USDT,空头,16073.0,0.12569365955328815,2025-07-29 20:52:06,0.135,2025-07-30 00:21:49,已平仓,-151.5027014699997,10,1753793526930,1753806109026
VINE/USDT:USDT_1753807586316,VINE/USDT:USDT,空头,1270.0,0.1306180313999128,2025-07-30 00:46:26,0.12711,2025-07-30 11:59:34,已平仓,39.32382862000019,15,1753807586316,1753847974748
VINE/USDT:USDT_1753848386433,VINE/USDT:USDT,空头,67.0,0.1275544170528267,2025-07-30 12:06:26,0.12601,2025-07-30 13:28:16,已平仓,15.806857260000037,9,1753848386433,1753853296911
VINE/USDT:USDT_1753853756831,VINE/USDT:USDT,多头,1183.0,0.11708000000000002,2025-07-30 13:35:56,0.11569,2025-07-30 13:38:52,已平仓,-37.2786601600005,26,1753853756831,1753853932044
VINE/USDT:USDT_1753853970514,VINE/USDT:USDT,空头,58.0,0.11516283606445908,2025-07-30 13:39:30,0.1182,2025-07-30 13:55:07,已平仓,-91.44461592000054,21,1753853970514,1753854907406
VINE/USDT:USDT_1753856298250,VINE/USDT:USDT,空头,1708.0,0.11516402810195127,2025-07-30 14:18:18,0.11902,2025-07-30 14:32:09,已平仓,-84.52761945999995,18,1753856298250,1753857129105
VINE/USDT:USDT_1753857623736,VINE/USDT:USDT,空头,416.0,0.1179647476810484,2025-07-30 14:40:23,0.11201,2025-07-30 17:48:55,已平仓,138.4572961899996,43,1753857623736,1753868935601
VINE/USDT:USDT_1753870135646,VINE/USDT:USDT,空头,6156.0,0.11459400784997821,2025-07-30 18:08:55,0.115,2025-07-30 20:23:21,已平仓,-8.963519669999744,22,1753870135646,1753878201423
VINE/USDT:USDT_1753878514087,VINE/USDT:USDT,空头,2667.0,0.1132,2025-07-30 20:28:34,0.11143,2025-07-30 20:38:04,已平仓,28.685536669999898,10,1753878514087,1753879084850
VINE/USDT:USDT_1753879817392,VINE/USDT:USDT,空头,3989.0,0.11078041837144002,2025-07-30 20:50:17,0.10903,2025-07-30 22:14:47,已平仓,41.81891238999977,15,1753879817392,1753884887853
VINE/USDT:USDT_1753931201668,VINE/USDT:USDT,空头,5461.0,0.11478234450245856,2025-07-31 11:06:41,0.11802,2025-07-31 12:47:16,已平仓,-65.41429528000005,21,1753931201668,1753937236409
VINE/USDT:USDT_1753942129643,VINE/USDT:USDT,空头,3107.0,0.11757152710167916,2025-07-31 14:08:49,0.11903,2025-07-31 16:37:35,已平仓,-28.2228942799999,24,1753942129643,1753951055691
PIPPIN/USDT:USDT_1753245233162,PIPPIN/USDT:USDT,多头,16279.0,0.029523214775255897,2025-07-23 12:33:53,0.02438,2025-07-23 13:50:28,已平仓,-289.76830957,15,1753245233162,1753249828021
LAYER/USDT:USDT_1753148263225,LAYER/USDT:USDT,多头,3.979039320256561e-13,0.8273960456338995,2025-07-22 09:37:43,0.8018,2025-07-22 21:34:09,持仓中,-154.36878402999932,75,1753148263225,1753191249293
BANANAS31/USDT:USDT_1753760770885,BANANAS31/USDT:USDT,多头,105173.0,0.009101277201304478,2025-07-29 11:46:10,0.008756,2025-07-29 12:57:48,已平仓,-45.34031270000017,7,1753760770885,1753765068943
BANANAS31/USDT:USDT_1753765095808,BANANAS31/USDT:USDT,空头,27038.0,0.008679610470056798,2025-07-29 12:58:15,0.008331,2025-07-29 13:01:45,已平仓,61.68685744999956,14,1753765095808,1753765305580
BANANAS31/USDT:USDT_1753765447213,BANANAS31/USDT:USDT,空头,168009.0,0.008376,2025-07-29 13:04:07,0.00823,2025-07-29 13:07:21,已平仓,23.41721627000005,6,1753765447213,1753765641370
BANANAS31/USDT:USDT_1753768964016,BANANAS31/USDT:USDT,空头,1996.0,0.00829638878400924,2025-07-29 14:02:44,0.008654,2025-07-29 14:19:14,已平仓,-112.24204922000077,25,1753768964016,1753769954020
B/USDT:USDT_1753006742970,B/USDT:USDT,多头,351.0,0.52937,2025-07-20 18:19:02,0.52241,2025-07-20 18:20:41,已平仓,-58.32044940999996,60,1753006742970,1753006841022
B/USDT:USDT_1753007060292,B/USDT:USDT,空头,634.0,0.5257581855670104,2025-07-20 18:24:20,0.51525,2025-07-20 18:47:48,已平仓,39.35361132000021,14,1753007060292,1753008468340
MERL/USDT:USDT_1753325887495,MERL/USDT:USDT,空头,1213.0,0.14394455211267604,2025-07-24 10:58:07,0.14183,2025-07-24 11:05:47,已平仓,10.691511209999867,14,1753325887495,1753326347292
